point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p001,-31.2175845116512,119.2221536944847,wheat,2020-07-16,2020-07-31,2020-07_Q2,7,2,12.26,2.33,14.01,3,11.29,-1.202,-1.196,-0.024,-1.437,98.12,1.18,30.4,0.5442,45.58,57.3259,88.8145,90.6169,51.91,468.86,1042.99,53.4293,63.2233,NOT_SUITABLE,-0.29
p001,-31.2175845116512,119.2221536944847,wheat,2020-08-01,2020-08-15,2020-08_Q1,8,1,11.23,1.65,55.81,3,13.2,1.054,-0.736,0.485,-1.506,98.12,0.0,49.52,0.6962,30.38,83.6254,88.3078,91.5109,117.87,529.29,1068.39,40.8527,54.2638,NOT_SUITABLE,-0.43
p001,-31.2175845116512,119.2221536944847,wheat,2020-08-16,2020-08-31,2020-08_Q2,8,2,13.09,3.03,0.0,0,13.2,-0.108,-1.255,-1.42,-1.598,98.12,0.0,37.46,0.4267,57.33,92.7141,92.0263,92.0104,168.1,597.15,1081.72,36.4863,47.3551,NOT_SUITABLE,-0.43
p001,-31.2175845116512,119.2221536944847,wheat,2020-09-01,2020-09-15,2020-09_Q1,9,1,15.85,3.13,29.94,5,22.61,-0.681,-1.302,-2.083,-1.414,98.12,0.0,23.08,0.1637,83.63,96.2649,91.7483,88.2369,218.3,626.32,1004.03,47.4138,55.963,NOT_SUITABLE,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2020-09-16,2020-09-30,2020-09_Q2,9,2,15.14,2.69,30.96,4,22.61,-0.43,-0.85,-1.528,-1.471,98.12,0.0,13.21,0.0729,92.71,97.1881,93.161,88.6279,248.85,651.95,977.14,68.0339,64.8761,NOT_SUITABLE,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2020-10-01,2020-10-15,2020-10_Q1,10,1,18.01,4.52,11.61,2,40.82,-0.922,-0.429,-1.129,-1.493,98.12,0.0,8.47,0.0374,96.26,83.3678,91.4512,84.7326,193.13,600.67,848.97,75.0978,68.8111,NOT_SUITABLE,-1.0
p001,-31.2175845116512,119.2221536944847,wheat,2020-10-16,2020-10-31,2020-10_Q2,10,2,21.35,2.82,51.78,6,40.82,-0.799,-0.701,-1.014,-1.389,98.12,0.0,7.2,0.0281,97.19,85.1885,92.144,84.213,180.19,574.14,777.59,81.5265,74.4086,NOT_SUITABLE,-1.0
p001,-31.2175845116512,119.2221536944847,wheat,2020-11-01,2020-11-15,2020-11_Q1,11,1,17.8,2.33,10.61,3,45.66,1.288,-0.102,-0.483,-0.965,98.12,0.0,38.53,0.1663,83.37,95.839,94.8902,83.5656,214.9,539.09,695.54,88.8145,78.6288,NOT_SUITABLE,-1.11
p001,-31.2175845116512,119.2221536944847,wheat,2020-11-16,2020-11-30,2020-11_Q2,11,2,23.19,3.38,12.92,3,45.66,0.863,-0.329,-0.715,-0.764,98.12,0.0,31.33,0.1481,85.19,95.9825,91.9908,78.644,222.91,484.58,597.39,88.3078,77.1472,NOT_SUITABLE,-1.11
p001,-31.2175845116512,119.2221536944847,wheat,2020-12-01,2020-12-15,2020-12_Q1,12,1,23.85,3.76,9.11,1,72.74,-0.521,0.025,-0.606,-0.437,98.12,0.0,9.33,0.0416,95.84,95.8742,82.9713,74.2099,192.64,377.71,480.64,92.0263,81.9015,NOT_SUITABLE,-1.06
p001,-31.2175845116512,119.2221536944847,wheat,2020-12-16,2020-12-31,2020-12_Q2,12,2,26.28,3.29,5.45,1,72.74,0.241,0.016,-0.469,-0.382,98.12,0.0,9.33,0.0402,95.98,95.3772,80.7504,67.1234,171.04,325.19,374.48,91.7483,85.1805,NOT_SUITABLE,-1.06
p001,-31.2175845116512,119.2221536944847,wheat,2021-01-01,2021-01-15,2021-01_Q1,1,1,25.22,3.62,25.89,1,75.71,0.999,0.933,0.106,-0.244,98.12,0.0,8.29,0.0413,95.87,92.0191,71.9465,59.3037,131.56,248.31,288.0,93.161,87.426,NOT_SUITABLE,-0.99
p001,-31.2175845116512,119.2221536944847,wheat,2021-01-16,2021-01-31,2021-01_Q2,1,2,26.29,2.98,9.93,1,75.71,0.067,0.862,-0.16,-0.122,98.12,0.0,8.29,0.0462,95.38,78.6723,67.7554,47.4825,90.63,203.45,203.45,91.4512,87.476,NOT_SUITABLE,-0.99
p001,-31.2175845116512,119.2221536944847,wheat,2021-02-01,2021-02-15,2021-02_Q1,2,1,21.87,3.99,4.91,2,55.83,0.38,0.39,-0.172,0.145,98.12,0.0,11.41,0.0798,92.02,48.0659,59.2139,45.5447,53.51,156.45,186.86,92.144,90.6169,NOT_SUITABLE,-0.85
p001,-31.2175845116512,119.2221536944847,wheat,2021-02-16,2021-02-28,2021-02_Q2,2,2,25.95,3.28,3.41,2,55.83,0.841,0.656,0.307,-0.24,98.12,0.0,24.57,0.2133,78.67,58.7171,48.4499,42.5989,63.52,112.82,170.91,94.8902,91.5109,NOT_SUITABLE,-0.85
p001,-31.2175845116512,119.2221536944847,wheat,2021-03-01,2021-03-15,2021-03_Q1,3,1,21.7,2.4,17.01,2,55.03,1.386,1.066,1.074,0.332,98.12,0.0,57.82,0.5193,48.07,69.6233,53.4853,55.8842,63.24,102.93,243.26,91.9908,92.0104,NOT_SUITABLE,-0.74
p001,-31.2175845116512,119.2221536944847,wheat,2021-03-16,2021-03-31,2021-03_Q2,3,2,25.0,3.67,0.0,0,55.03,1.469,0.824,0.908,0.011,98.12,0.0,44.66,0.4128,58.72,64.115,31.763,58.4419,49.29,49.29,274.73,82.9713,88.2369,NOT_SUITABLE,-0.74
p001,-31.2175845116512,119.2221536944847,wheat,2021-04-01,2021-04-15,2021-04_Q1,4,1,22.03,5.39,6.32,2,37.61,-0.003,0.94,1.331,0.286,98.12,0.0,27.59,0.3038,69.62,63.9799,28.2508,66.9143,39.7,39.7,368.43,80.7504,88.6279,NOT_SUITABLE,-0.56
p001,-31.2175845116512,119.2221536944847,wheat,2021-04-16,2021-04-30,2021-04_Q2,4,2,18.94,2.89,0.0,0,37.61,-0.651,1.282,1.28,0.013,98.12,0.0,27.59,0.3588,64.12,0.0,0.0,70.3164,0.0,0.0,431.54,71.9465,84.7326,NOT_SUITABLE,-0.56
p001,-31.2175845116512,119.2221536944847,wheat,2021-05-01,2021-05-15,2021-05_Q1,5,1,15.06,1.48,6.33,1,18.99,0.202,1.412,1.207,0.372,98.12,7.79,30.14,0.3602,63.98,0.0,20.822,78.056,0.0,30.42,568.5,67.7554,84.213,NOT_SUITABLE,-0.4
p001,-31.2175845116512,119.2221536944847,wheat,2021-05-16,2021-05-31,2021-05_Q2,5,2,14.71,2.95,22.55,3,18.99,1.803,1.359,1.427,0.48,98.12,16.68,64.46,1.0,0.0,0.0,34.5068,81.5607,0.0,58.1,666.91,59.2139,83.5656,NOT_SUITABLE,-0.4
p001,-31.2175845116512,119.2221536944847,wheat,2021-06-01,2021-06-15,2021-06_Q1,6,1,11.64,1.32,15.41,4,8.84,0.573,0.238,1.365,0.32,98.12,16.62,48.41,1.0,0.0,0.0,57.7853,84.9598,0.0,140.32,810.12,48.4499,78.644,NOT_SUITABLE,-0.31
p001,-31.2175845116512,119.2221536944847,wheat,2021-06-16,2021-06-30,2021-06_Q2,6,2,9.47,1.48,50.84,4,8.84,-0.911,0.334,1.081,0.333,98.12,7.5,21.35,1.0,0.0,0.0,71.5905,88.0046,0.0,225.43,931.95,53.4853,74.2099,NOT_SUITABLE,-0.31
p001,-31.2175845116512,119.2221536944847,wheat,2021-07-01,2021-07-15,2021-07_Q1,7,1,11.13,1.2,21.91,2,10.28,-0.129,0.441,1.104,0.839,98.12,12.92,35.19,1.0,0.0,44.9881,80.1619,90.6051,30.42,328.73,1038.79,31.763,67.1234,NOT_SUITABLE,-0.35
p001,-31.2175845116512,119.2221536944847,wheat,2021-07-16,2021-07-31,2021-07_Q2,7,2,11.07,1.37,29.41,1,10.28,0.799,1.223,1.45,0.701,98.12,3.46,45.85,1.0,0.0,66.0594,88.8839,93.1143,58.1,431.54,1130.78,28.2508,59.3037,NOT_SUITABLE,-0.35
p001,-31.2175845116512,119.2221536944847,wheat,2021-08-01,2021-08-15,2021-08_Q1,8,1,10.56,2.39,11.5,3,11.95,-0.518,0.165,1.142,0.683,98.12,0.0,24.27,0.5501,44.99,80.6143,92.4155,92.1776,109.91,538.08,1152.11,0.0,47.4825,NOT_SUITABLE,-0.46
p001,-31.2175845116512,119.2221536944847,wheat,2021-08-16,2021-08-31,2021-08_Q2,8,2,12.59,1.98,24.27,2,11.95,-0.76,-1.002,0.711,0.979,98.12,0.0,26.39,0.3394,66.06,94.5102,93.7612,93.888,167.34,608.82,1194.03,20.822,45.5447,NOT_SUITABLE,-0.46
p001,-31.2175845116512,119.2221536944847,wheat,2021-09-01,2021-09-15,2021-09_Q1,9,1,13.5,3.59,19.88,2,19.23,-0.288,-0.444,0.083,0.972,98.12,0.0,26.43,0.1939,80.61,91.3991,94.245,94.0036,188.41,669.79,1157.89,34.5068,42.5989,NOT_SUITABLE,-0.64
p001,-31.2175845116512,119.2221536944847,wheat,2021-09-16,2021-09-30,2021-09_Q2,9,2,15.09,2.31,25.7,2,19.23,-0.196,-0.53,0.228,1.045,98.12,0.0,9.72,0.0549,94.51,93.4694,94.9509,91.6587,206.1,706.52,1091.82,57.7853,55.8842,NOT_SUITABLE,-0.64
p001,-31.2175845116512,119.2221536944847,wheat,2021-10-01,2021-10-15,2021-10_Q1,10,1,14.78,2.79,31.33,4,27.39,0.867,-0.154,0.283,1.352,98.12,0.0,17.73,0.086,91.4,100.0,96.4205,91.6996,239.76,710.06,1007.21,71.5905,58.4419,NOT_SUITABLE,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2021-10-16,2021-10-31,2021-10_Q2,10,2,17.48,3.93,8.4,2,27.39,0.856,-0.068,0.536,1.345,98.12,0.0,14.4,0.0653,93.47,93.49,95.9322,88.4832,235.38,699.24,904.9,80.1619,66.9143,NOT_SUITABLE,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2021-11-01,2021-11-15,2021-11_Q1,11,1,18.81,3.48,9.68,1,45.66,0.085,0.11,0.021,1.083,98.12,0.0,0.0,0.0,100.0,91.2497,91.9702,85.3785,241.62,614.03,774.23,88.8839,70.3164,NOT_SUITABLE,-0.91
p001,-31.2175845116512,119.2221536944847,wheat,2021-11-16,2021-11-30,2021-11_Q2,11,2,22.18,3.54,23.06,4,45.66,0.162,0.302,-0.197,1.087,98.12,0.0,16.39,0.0651,93.49,97.5057,94.0203,83.9682,265.04,585.21,685.39,92.4155,78.056,NOT_SUITABLE,-0.91
p001,-31.2175845116512,119.2221536944847,wheat,2021-12-01,2021-12-15,2021-12_Q1,12,1,24.66,2.55,4.53,3,78.16,0.058,0.284,-0.092,0.983,98.12,0.0,23.17,0.0875,91.25,98.6242,93.6744,81.8402,228.68,488.1,559.19,93.7612,81.5607,NOT_SUITABLE,-0.83
p001,-31.2175845116512,119.2221536944847,wheat,2021-12-16,2021-12-31,2021-12_Q2,12,2,27.3,3.18,4.21,2,78.16,-0.566,0.185,-0.202,0.574,98.12,0.0,6.78,0.0249,97.51,96.8437,86.1797,75.1435,198.82,385.3,437.35,94.245,84.9598,NOT_SUITABLE,-0.83
p001,-31.2175845116512,119.2221536944847,wheat,2022-01-01,2022-01-15,2022-01_Q1,1,1,27.76,3.03,9.62,3,85.25,-0.709,-0.279,-0.296,0.363,98.12,0.0,3.19,0.0138,98.62,84.0624,82.0945,66.5031,143.73,297.15,330.51,94.9509,88.0046,NOT_SUITABLE,-0.76
p001,-31.2175845116512,119.2221536944847,wheat,2022-01-16,2022-01-31,2022-01_Q2,1,2,26.89,3.12,36.78,4,85.25,-0.873,-0.758,-0.445,0.422,98.12,0.0,6.48,0.0316,96.84,83.5114,70.0023,55.2276,121.35,205.66,238.81,96.4205,90.6051,NOT_SUITABLE,-0.76
p001,-31.2175845116512,119.2221536944847,wheat,2022-02-01,2022-02-15,2022-02_Q1,2,1,26.9,3.72,0.0,0,75.49,-0.265,-0.255,-0.41,0.322,98.12,0.0,27.25,0.1594,84.06,97.8682,66.9787,50.1913,115.69,160.2,197.61,95.9322,93.1143,NOT_SUITABLE,-0.68
p001,-31.2175845116512,119.2221536944847,wheat,2022-02-16,2022-02-28,2022-02_Q2,2,2,28.68,1.79,14.65,2,75.49,-0.837,-1.081,-0.547,0.166,98.12,0.0,23.96,0.1649,83.51,67.5063,51.6871,37.415,65.13,100.18,136.99,91.9702,92.1776,NOT_SUITABLE,-0.68
p001,-31.2175845116512,119.2221536944847,wheat,2022-03-01,2022-03-15,2022-03_Q1,3,1,24.15,3.14,9.94,1,55.17,-1.687,-1.155,-0.662,-0.405,98.12,0.0,2.52,0.0213,97.87,51.8467,43.8256,36.9481,37.73,71.09,147.03,94.0203,93.888,NOT_SUITABLE,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2022-03-16,2022-03-31,2022-03_Q2,3,2,22.61,3.6,17.71,2,55.17,0.591,-0.848,-0.387,-0.066,98.12,0.0,31.35,0.3249,67.51,36.8802,38.5729,48.2145,19.18,52.04,208.11,93.6744,94.0036,HIGH,-0.77
p001,-31.2175845116512,119.2221536944847,wheat,2022-04-01,2022-04-15,2022-04_Q1,4,1,18.29,2.17,3.32,2,27.88,0.765,-0.982,-0.672,-0.294,98.12,0.0,35.04,0.4815,51.85,14.0712,24.7078,55.6383,6.78,33.36,288.53,86.1797,91.6587,NOT_SUITABLE,-0.86
p001,-31.2175845116512,119.2221536944847,wheat,2022-04-16,2022-04-30,2022-04_Q2,4,2,17.0,2.28,32.14,5,27.88,0.809,-0.256,-0.421,0.094,98.12,0.0,32.82,0.6312,36.88,35.0066,23.9138,64.553,15.87,33.15,382.14,82.0945,91.6996,NOT_SUITABLE,-0.86
p001,-31.2175845116512,119.2221536944847,wheat,2022-05-01,2022-05-15,2022-05_Q1,5,1,15.47,2.41,0.0,0,19.45,2.09,0.053,-0.005,-0.115,98.12,0.0,41.42,0.8593,14.07,64.4511,24.2074,72.3339,26.58,37.41,509.91,70.0023,88.4832,NOT_SUITABLE,-0.83
p001,-31.2175845116512,119.2221536944847,wheat,2022-05-16,2022-05-31,2022-05_Q2,5,2,14.66,2.4,33.79,2,19.45,0.556,0.826,-0.287,-0.397,98.12,0.0,29.47,0.6499,35.01,45.2171,21.3625,75.582,16.99,36.81,600.37,66.9787,85.3785,NOT_SUITABLE,-0.83
p001,-31.2175845116512,119.2221536944847,wheat,2022-06-01,2022-06-15,2022-06_Q1,6,1,11.7,1.51,0.0,0,11.35,-1.528,0.269,-0.955,-0.561,98.12,0.0,14.66,0.3555,64.45,0.0,32.2154,79.0179,0.0,75.94,730.45,51.6871,83.9682,NOT_SUITABLE,-0.73
p001,-31.2175845116512,119.2221536944847,wheat,2022-06-16,2022-06-30,2022-06_Q2,6,2,12.22,1.69,40.24,3,11.35,-0.102,0.368,-0.514,-0.422,98.12,17.88,38.47,0.5478,45.22,0.5061,52.5989,82.5456,0.28,156.06,844.88,43.8256,81.8402,NOT_SUITABLE,-0.73
p001,-31.2175845116512,119.2221536944847,wheat,2022-07-01,2022-07-15,2022-07_Q1,7,1,11.87,2.36,10.06,1,10.84,0.696,0.45,-0.498,-0.545,98.12,9.1,54.68,1.0,0.0,15.9929,66.527,85.7196,10.83,255.17,949.71,38.5729,75.1435,NOT_SUITABLE,-0.7
p001,-31.2175845116512,119.2221536944847,wheat,2022-07-16,2022-07-31,2022-07_Q2,7,2,10.93,1.99,21.72,2,10.84,-0.368,-0.013,0.018,-0.543,98.12,0.0,37.53,0.9949,0.51,24.7149,76.9787,87.9501,19.54,348.99,1030.89,24.7078,66.5031,NOT_SUITABLE,-0.7
p001,-31.2175845116512,119.2221536944847,wheat,2022-08-01,2022-08-15,2022-08_Q1,8,1,10.55,2.61,39.1,3,10.03,1.145,0.388,0.41,-0.206,98.12,0.0,47.78,0.8401,15.99,53.1811,85.8452,90.5455,65.11,472.51,1099.24,23.9138,55.2276,NOT_SUITABLE,-0.78
p001,-31.2175845116512,119.2221536944847,wheat,2022-08-16,2022-08-31,2022-08_Q2,8,2,10.66,1.82,45.28,2,10.03,1.331,0.639,1.022,-0.085,98.12,0.0,59.51,0.7529,24.71,84.12,90.603,92.2507,136.24,563.56,1147.81,24.2074,50.1913,NOT_SUITABLE,-0.78
p001,-31.2175845116512,119.2221536944847,wheat,2022-09-01,2022-09-15,2022-09_Q1,9,1,12.81,1.99,43.53,3,17.69,1.35,1.474,1.398,0.556,98.12,0.0,57.32,0.4682,53.18,92.6636,95.0369,94.0787,179.23,654.51,1146.34,21.3625,37.415,NOT_SUITABLE,-0.87
p001,-31.2175845116512,119.2221536944847,wheat,2022-09-16,2022-09-30,2022-09_Q2,9,2,14.61,2.52,30.54,4,17.69,1.048,1.142,1.173,0.626,98.12,0.0,25.72,0.1588,84.12,90.9867,94.7704,91.4411,193.21,688.82,1088.25,32.2154,36.9481,NOT_SUITABLE,-0.87
p001,-31.2175845116512,119.2221536944847,wheat,2022-10-01,2022-10-15,2022-10_Q1,10,1,14.69,2.36,62.49,2,25.48,0.859,1.518,1.508,0.652,98.12,0.0,14.19,0.0734,92.66,97.2716,95.882,90.5991,228.17,694.54,996.59,52.5989,48.2145,NOT_SUITABLE,-0.89
p001,-31.2175845116512,119.2221536944847,wheat,2022-10-16,2022-10-31,2022-10_Q2,10,2,16.43,3.11,50.86,4,25.48,1.158,1.39,1.17,0.733,98.12,0.0,19.14,0.0901,90.99,94.5133,94.8704,89.3046,234.1,681.89,913.72,66.527,55.6383,NOT_SUITABLE,-0.89
p001,-31.2175845116512,119.2221536944847,wheat,2022-11-01,2022-11-15,2022-11_Q1,11,1,17.82,2.87,55.31,5,41.28,0.803,1.172,1.165,0.94,98.12,0.0,6.4,0.0273,97.27,94.7872,94.444,87.9793,247.11,626.73,800.92,76.9787,64.553,NOT_SUITABLE,-0.82
p001,-31.2175845116512,119.2221536944847,wheat,2022-11-16,2022-11-30,2022-11_Q2,11,2,21.16,4.34,12.4,1,41.28,0.441,1.482,1.325,0.723,98.12,0.0,13.59,0.0549,94.51,98.0209,93.8977,86.585,261.5,584.26,710.82,85.8452,72.3339,NOT_SUITABLE,-0.82
p001,-31.2175845116512,119.2221536944847,wheat,2022-12-01,2022-12-15,2022-12_Q1,12,1,22.91,2.37,7.65,2,68.97,0.433,0.778,1.361,0.704,98.12,0.0,13.59,0.0521,94.79,95.705,92.8331,82.2205,219.26,491.83,563.75,90.603,75.582,NOT_SUITABLE,-0.7
p001,-31.2175845116512,119.2221536944847,wheat,2022-12-16,2022-12-31,2022-12_Q2,12,2,25.91,2.93,3.23,1,68.97,0.461,1.225,1.342,0.636,98.12,0.0,5.28,0.0198,98.02,91.189,86.218,77.4165,186.29,399.44,449.32,95.0369,79.0179,NOT_SUITABLE,-0.7
p001,-31.2175845116512,119.2221536944847,wheat,2023-01-01,2023-01-15,2023-01_Q1,1,1,25.69,2.35,0.0,0,76.18,1.366,1.106,1.575,0.805,98.12,0.0,9.84,0.0429,95.71,92.2669,80.4112,69.7833,160.36,302.04,344.61,94.7704,82.5456,NOT_SUITABLE,-0.55
p001,-31.2175845116512,119.2221536944847,wheat,2023-01-16,2023-01-31,2023-01_Q2,1,2,25.98,2.78,13.03,1,76.18,0.433,0.992,1.423,1.105,98.12,0.0,18.0,0.0881,91.19,90.2814,76.162,66.3848,136.46,231.83,284.22,95.882,85.7196,NOT_SUITABLE,-0.55
p001,-31.2175845116512,119.2221536944847,wheat,2023-02-01,2023-02-15,2023-02_Q1,2,1,26.76,2.48,0.0,0,70.98,-0.278,0.478,1.016,0.835,98.12,0.0,13.44,0.0773,92.27,88.4237,70.5927,62.3948,112.21,174.18,260.5,94.8704,87.9501,NOT_SUITABLE,-0.33
p001,-31.2175845116512,119.2221536944847,wheat,2023-02-16,2023-02-28,2023-02_Q2,2,2,27.14,4.03,7.8,2,70.98,-0.852,0.099,0.763,1.104,98.12,0.0,14.69,0.0972,90.28,71.106,63.6882,63.0022,76.68,126.56,262.68,94.444,90.5455,NOT_SUITABLE,-0.33
p001,-31.2175845116512,119.2221536944847,wheat,2023-03-01,2023-03-15,2023-03_Q1,3,1,25.31,2.43,0.0,0,56.79,-0.719,-0.171,0.389,1.125,98.12,0.0,14.69,0.1158,88.42,39.3409,46.1452,65.0677,29.48,71.92,316.51,93.8977,92.2507,NOT_SUITABLE,-0.11
p001,-31.2175845116512,119.2221536944847,wheat,2023-03-16,2023-03-31,2023-03_Q2,3,2,22.13,4.12,25.36,2,56.79,0.33,-0.265,0.706,1.076,98.12,0.0,31.16,0.2889,71.11,41.1572,42.5957,74.6516,18.68,49.88,408.65,92.8331,94.0787,NOT_SUITABLE,-0.11
p001,-31.2175845116512,119.2221536944847,wheat,2023-04-01,2023-04-15,2023-04_Q1,4,1,16.39,1.94,40.47,3,22.45,1.195,-0.081,0.797,1.272,98.12,0.0,45.45,0.6066,39.34,72.3492,36.0124,81.5193,32.5,42.57,549.04,86.218,91.4411,NOT_SUITABLE,0.19
p001,-31.2175845116512,119.2221536944847,wheat,2023-04-16,2023-04-30,2023-04_Q2,4,2,15.29,2.2,0.0,0,22.45,1.062,-0.204,0.843,1.126,98.12,0.0,26.71,0.5884,41.16,68.5857,42.3364,84.5342,31.2,52.39,651.31,80.4112,90.5991,NOT_SUITABLE,0.19
p001,-31.2175845116512,119.2221536944847,wheat,2023-05-01,2023-05-15,2023-05_Q1,5,1,15.32,2.08,0.0,0,18.2,0.031,0.354,0.785,0.991,98.12,0.0,12.42,0.2765,72.35,27.6186,50.5487,84.8269,9.95,86.31,746.8,76.162,89.3046,NOT_SUITABLE,0.46
p001,-31.2175845116512,119.2221536944847,wheat,2023-05-16,2023-05-31,2023-05_Q2,5,2,13.83,2.28,24.0,3,18.2,-0.605,0.523,0.515,1.037,98.12,0.0,14.29,0.3141,68.59,0.0,62.3775,87.1386,0.0,136.12,840.94,70.5927,87.9793,NOT_SUITABLE,0.46
p001,-31.2175845116512,119.2221536944847,wheat,2023-06-01,2023-06-15,2023-06_Q1,6,1,10.91,1.45,43.3,4,7.37,-0.536,0.671,0.161,1.178,98.12,2.91,28.98,0.7238,27.62,0.3407,73.9892,88.8768,0.13,244.59,943.76,63.6882,86.585,NOT_SUITABLE,0.73
p001,-31.2175845116512,119.2221536944847,wheat,2023-06-16,2023-06-30,2023-06_Q2,6,2,8.38,1.19,41.94,3,7.37,0.149,0.212,0.036,1.087,98.12,8.32,34.54,1.0,0.0,40.7242,83.3752,90.6923,21.19,358.77,1035.16,46.1452,82.2205,NOT_SUITABLE,0.73
p001,-31.2175845116512,119.2221536944847,wheat,2023-07-01,2023-07-15,2023-07_Q1,7,1,9.85,1.81,34.42,4,9.08,-0.043,-0.249,-0.142,1.139,98.12,0.0,34.24,0.9966,0.34,78.2271,91.2066,92.519,76.24,506.47,1120.09,42.5957,77.4165,NOT_SUITABLE,1.0
p001,-31.2175845116512,119.2221536944847,wheat,2023-07-16,2023-07-31,2023-07_Q2,7,2,11.02,1.94,0.0,0,9.08,-1.497,-1.064,-0.717,1.004,98.12,0.0,22.53,0.5928,40.72,82.1159,92.6089,91.1613,114.93,598.92,1152.67,36.0124,69.7833,NOT_SUITABLE,1.0
p001,-31.2175845116512,119.2221536944847,wheat,2023-08-01,2023-08-15,2023-08_Q1,8,1,12.52,3.25,0.0,0,16.18,-1.057,-1.135,-0.253,0.843,98.12,0.0,21.22,0.2177,78.23,85.9009,93.0752,92.1991,168.22,660.48,1166.31,42.3364,66.3848,NOT_SUITABLE,1.25
p001,-31.2175845116512,119.2221536944847,wheat,2023-08-16,2023-08-31,2023-08_Q2,8,2,14.4,3.71,38.91,3,16.18,-1.595,-1.385,-0.595,0.261,98.12,0.0,25.03,0.1788,82.12,93.4288,94.3736,91.1983,222.65,704.82,1147.94,50.5487,62.3948,NOT_SUITABLE,1.25
p001,-31.2175845116512,119.2221536944847,wheat,2023-09-01,2023-09-15,2023-09_Q1,9,1,15.93,3.99,18.52,2,29.63,-0.936,-1.026,-0.078,0.104,98.12,0.0,27.61,0.141,85.9,100.0,95.6064,90.864,262.01,699.17,1067.97,62.3775,63.0022,NOT_SUITABLE,1.5
p001,-31.2175845116512,119.2221536944847,wheat,2023-09-16,2023-09-30,2023-09_Q2,9,2,19.53,3.93,0.0,0,29.63,-1.233,-1.516,-1.109,-0.105,98.12,0.0,15.66,0.0657,93.43,97.3515,95.1202,90.2632,261.34,676.39,995.45,73.9892,65.0677,NOT_SUITABLE,1.5
p001,-31.2175845116512,119.2221536944847,wheat,2023-10-01,2023-10-15,2023-10_Q1,10,1,20.52,4.01,13.93,1,45.77,-1.64,-1.482,-1.503,-0.513,98.12,0.0,0.0,0.0,100.0,91.4489,93.631,88.0256,230.25,613.62,865.08,83.3752,74.6516,NOT_SUITABLE,1.74
p001,-31.2175845116512,119.2221536944847,wheat,2023-10-16,2023-10-31,2023-10_Q2,10,2,21.15,3.22,6.81,2,45.77,-1.358,-1.435,-1.516,-0.736,98.12,0.0,7.11,0.0265,97.35,91.9817,89.6457,86.9169,220.83,553.75,775.42,91.2066,81.5193,NOT_SUITABLE,1.74
p001,-31.2175845116512,119.2221536944847,wheat,2023-11-01,2023-11-15,2023-11_Q1,11,1,23.34,2.09,3.9,2,63.04,-1.09,-1.466,-1.605,-1.001,98.12,0.0,21.53,0.0855,91.45,95.1266,91.0797,85.0336,206.91,505.82,669.3,92.6089,84.5342,NOT_SUITABLE,1.9
p001,-31.2175845116512,119.2221536944847,wheat,2023-11-16,2023-11-30,2023-11_Q2,11,2,24.8,2.82,47.36,3,63.04,-1.119,-1.53,-1.57,-1.29,98.12,0.0,19.25,0.0802,91.98,95.8827,86.5656,83.5119,194.22,443.12,591.19,93.0752,84.8269,NOT_SUITABLE,1.9
p001,-31.2175845116512,119.2221536944847,wheat,2023-12-01,2023-12-15,2023-12_Q1,12,1,24.87,3.48,50.26,5,76.07,-1.285,-1.468,-1.424,-1.244,98.12,0.0,10.6,0.0487,95.13,94.8354,83.0536,79.1554,176.47,368.8,488.37,94.3736,87.1386,NOT_SUITABLE,1.99
p001,-31.2175845116512,119.2221536944847,wheat,2023-12-16,2023-12-31,2023-12_Q2,12,2,26.39,2.89,0.0,0,76.07,-0.232,-1.343,-1.473,-1.305,98.12,0.0,8.34,0.0412,95.88,79.226,81.4468,72.9162,138.7,319.06,396.96,95.6064,88.8768,NOT_SUITABLE,1.99
p001,-31.2175845116512,119.2221536944847,wheat,2024-01-01,2024-01-15,2024-01_Q1,1,1,26.63,4.68,41.09,5,86.29,-0.074,-1.125,-1.377,-1.347,98.12,0.0,9.61,0.0516,94.84,80.6762,76.8052,65.6508,122.45,251.46,311.91,95.1202,90.6923,NOT_SUITABLE,1.84
p001,-31.2175845116512,119.2221536944847,wheat,2024-01-16,2024-01-31,2024-01_Q2,1,2,28.35,2.67,13.92,1,86.29,0.358,-0.716,-1.201,-1.278,98.12,0.0,36.37,0.2077,79.23,82.0792,80.7747,61.6012,110.2,221.67,258.26,93.631,92.519,NOT_SUITABLE,1.84
p001,-31.2175845116512,119.2221536944847,wheat,2024-02-01,2024-02-15,2024-02_Q1,2,1,28.43,4.43,0.0,0,77.55,-0.324,-0.83,-1.352,-1.378,98.12,0.0,29.33,0.1932,80.68,65.8067,70.544,54.6732,69.88,163.48,216.27,89.6457,91.1613,NOT_SUITABLE,1.53
